match_id,date,season,venue,winner,win_by,match_type,player_of_match,umpire_1,umpire_2,inning1_runs,inning1_wickets,inning1_extras,inning1_pp_runs,inning1_death_runs,team1,inning2_runs,inning2_wickets,inning2_extras,inning2_pp_runs,inning2_death_runs,team2,target,run_diff,team1_win_rate,team2_win_rate,h2h_team1_win_rate,team1_recent_form,team2_recent_form,venue_team1_win_rate,team1_avg_inning1
1354955,2023-03-16,2023,"Gaddafi Stadium, Lahore",Peshawar Zalmi,runs 12,eliminator,Aamer Jamal,Ahsan Raza,Faisal Afridi,183,8,18,77,32,Peshawar Zalmi,171.0,6.0,7.0,67.0,34.0,Islamabad United,1,12.0,0.5222222222222223,0.5402298850574713,0.5,0.6,0.6,0.42857142857142855,169.84782608695653
1354956,2023-03-17,2023,"Gaddafi Stadium, Lahore",Lahore Qalandars,wickets 4,eliminator,Mirza Baig,Ahsan Raza,MJ Saggers,171,5,4,54,38,Peshawar Zalmi,176.0,6.0,19.0,50.0,30.0,Lahore Qalandars,0,-5.0,0.5274725274725275,0.4457831325301205,0.5294117647058824,0.6,0.4,0.5,170.12765957446808
1354957,2023-03-18,2023,"Gaddafi Stadium, Lahore",Lahore Qalandars,runs 1,final,Shaheen Shah Afridi,AG Wharf,Rashid Riaz,200,6,10,43,71,Lahore Qalandars,199.0,8.0,13.0,72.0,47.0,Multan Sultans,1,1.0,0.4523809523809524,0.5692307692307692,0.5,0.4,0.6,0.6666666666666666,164.7173913043478
1416472,2024-02-17,2024,"Gaddafi Stadium, Lahore",Islamabad United,wickets 8,regular,Shadab Khan,Aleem Dar,MA Gough,195,5,12,66,45,Lahore Qalandars,200.0,2.0,21.0,50.0,36.0,Islamabad United,0,-5.0,0.4588235294117647,0.5340909090909091,0.47058823529411764,0.6,0.4,0.6875,165.46808510638297
1416473,2024-02-18,2024,"Gaddafi Stadium, Lahore",Quetta Gladiators,runs 16,regular,Saud Shakeel,MA Gough,Tariq Rasheed,206,5,13,70,38,Quetta Gladiators,190.0,6.0,18.0,70.0,39.0,Peshawar Zalmi,1,16.0,0.48148148148148145,0.5217391304347826,0.42857142857142855,0.4,0.4,0.3333333333333333,153.2258064516129
1416474,2024-02-18,2024,Multan Cricket Stadium,Multan Sultans,runs 55,regular,RR Hendricks,CB Gaffaney,Rashid Riaz,185,2,15,53,47,Multan Sultans,130.0,8.0,7.0,36.0,28.0,Karachi Kings,1,55.0,0.5606060606060606,0.3902439024390244,0.45454545454545453,0.6,0.4,0.875,174.76923076923077
1416475,2024-02-19,2024,"Gaddafi Stadium, Lahore",Quetta Gladiators,wickets 5,regular,Khawaja Nafay,Aleem Dar,MA Gough,187,7,10,43,47,Lahore Qalandars,188.0,5.0,12.0,61.0,31.0,Quetta Gladiators,0,-1.0,0.45348837209302323,0.4878048780487805,0.5625,0.4,0.6,0.6470588235294118,166.08333333333334
1416476,2024-02-20,2024,Multan Cricket Stadium,Multan Sultans,wickets 5,regular,Mohammad Ali,CB Gaffaney,Faisal Afridi,144,10,14,32,21,Islamabad United,145.0,5.0,8.0,44.0,39.0,Multan Sultans,0,-1.0,0.5393258426966292,0.5671641791044776,0.46153846153846156,0.4,0.8,0.0,159.48717948717947
1416477,2024-02-21,2024,"Gaddafi Stadium, Lahore",Karachi Kings,wickets 7,regular,Mir Hamza,Ahsan Raza,MA Gough,154,10,3,42,19,Peshawar Zalmi,157.0,3.0,5.0,48.0,11.0,Karachi Kings,0,-3.0,0.5161290322580645,0.3855421686746988,0.7222222222222222,0.4,0.2,0.4,170.14583333333334
1416478,2024-02-21,2024,Multan Cricket Stadium,Multan Sultans,wickets 5,regular,Mohammad Rizwan,CB Gaffaney,Rashid Riaz,166,5,9,49,44,Lahore Qalandars,170.0,5.0,12.0,38.0,49.0,Multan Sultans,0,-4.0,0.4482758620689655,0.5735294117647058,0.5294117647058824,0.4,0.8,1.0,166.51020408163265
1416479,2024-02-22,2024,"Gaddafi Stadium, Lahore",Quetta Gladiators,wickets 3,regular,RR Rossouw,Aleem Dar,RK Illingworth,138,9,11,60,27,Islamabad United,139.0,7.0,7.0,51.0,23.0,Quetta Gladiators,0,-1.0,0.5333333333333333,0.4939759036144578,0.5294117647058824,0.2,0.8,0.3,159.1
1416480,2024-02-23,2024,Multan Cricket Stadium,Peshawar Zalmi,runs 5,regular,L Wood,CB Gaffaney,Faisal Afridi,179,8,9,46,40,Peshawar Zalmi,174.0,10.0,6.0,38.0,44.0,Multan Sultans,1,5.0,0.5106382978723404,0.5797101449275363,0.23076923076923078,0.4,0.8,0.0,169.81632653061226
1416481,2024-02-24,2024,"Gaddafi Stadium, Lahore",Karachi Kings,wickets 2,regular,KA Pollard,Ahsan Raza,RK Illingworth,175,6,4,32,52,Lahore Qalandars,176.0,8.0,10.0,44.0,37.0,Karachi Kings,0,-1.0,0.4431818181818182,0.39285714285714285,0.29411764705882354,0.4,0.4,0.6111111111111112,166.5
1416482,2024-02-25,2024,Multan Cricket Stadium,Multan Sultans,runs 13,regular,Mohammad Ali,CB Gaffaney,Faisal Afridi,180,4,7,53,58,Multan Sultans,167.0,9.0,8.0,48.0,36.0,Quetta Gladiators,1,13.0,0.5714285714285714,0.5,0.6363636363636364,0.6,0.8,0.8333333333333334,175.025
1416483,2024-02-25,2024,"Gaddafi Stadium, Lahore",Peshawar Zalmi,runs 8,regular,Saim Ayub,Ahsan Raza,RK Illingworth,211,4,9,57,46,Peshawar Zalmi,203.0,6.0,11.0,56.0,51.0,Lahore Qalandars,1,8.0,0.5157894736842106,0.43820224719101125,0.5,0.4,0.2,0.36363636363636365,170.0
1416484,2024-02-26,2024,"Gaddafi Stadium, Lahore",Peshawar Zalmi,runs 8,regular,Babar Azam,RK Illingworth,Shozab Raza,201,5,6,65,64,Peshawar Zalmi,193.0,9.0,3.0,45.0,34.0,Islamabad United,1,8.0,0.5208333333333334,0.5274725274725275,0.5238095238095238,0.4,0.2,0.4166666666666667,170.80392156862746
1416485,2024-02-27,2024,"Gaddafi Stadium, Lahore",Multan Sultans,runs 60,regular,Usman Khan,Ahsan Raza,RSA Palliyaguruge,214,4,14,53,54,Multan Sultans,154.0,10.0,4.0,55.0,8.0,Lahore Qalandars,1,60.0,0.5774647887323944,0.43333333333333335,0.5,0.8,0.0,0.6,175.14634146341464
1416486,2024-02-28,2024,"National Stadium, Karachi",Islamabad United,wickets 7,regular,,CB Gaffaney,Rashid Riaz,165,5,19,46,62,Karachi Kings,169.0,3.0,5.0,58.0,22.0,Islamabad United,0,-4.0,0.4,0.5217391304347826,0.3,0.6,0.2,0.18181818181818182,161.38636363636363
1416487,2024-02-29,2024,"National Stadium, Karachi",Quetta Gladiators,wickets 5,regular,SE Rutherford,Abdul Muqeet,CB Gaffaney,165,8,7,61,31,Karachi Kings,169.0,5.0,2.0,57.0,47.0,Quetta Gladiators,0,-4.0,0.3953488372093023,0.49411764705882355,0.3125,0.6,0.6,0.16666666666666666,161.46666666666667
1416490,2024-03-03,2024,"National Stadium, Karachi",Multan Sultans,runs 20,regular,Usman Khan,Faisal Afridi,Rashid Riaz,189,3,2,50,37,Multan Sultans,169.0,7.0,4.0,53.0,46.0,Karachi Kings,1,20.0,0.5833333333333334,0.39080459770114945,0.5,0.8,0.4,0.7142857142857143,176.07142857142858
1416491,2024-03-04,2024,Rawalpindi Cricket Stadium,Islamabad United,runs 29,regular,Shadab Khan,Asif Yaqoob,RK Illingworth,196,4,9,46,41,Islamabad United,167.0,9.0,19.0,18.0,42.0,Peshawar Zalmi,1,29.0,0.5268817204301075,0.5257731958762887,0.45454545454545453,0.4,0.6,0.3333333333333333,158.58536585365854
1416492,2024-03-05,2024,Rawalpindi Cricket Stadium,Peshawar Zalmi,runs 4,regular,Babar Azam,AG Wharf,RK Illingworth,204,5,12,71,45,Peshawar Zalmi,200.0,5.0,17.0,40.0,66.0,Multan Sultans,1,4.0,0.5204081632653061,0.589041095890411,0.2857142857142857,0.6,0.8,0.6,171.3846153846154
1416494,2024-03-06,2024,Rawalpindi Cricket Stadium,Lahore Qalandars,runs 17,regular,HE van der Dussen,Ahsan Raza,AG Wharf,162,7,7,26,47,Lahore Qalandars,145.0,10.0,6.0,36.0,30.0,Islamabad United,1,17.0,0.42857142857142855,0.5319148936170213,0.4444444444444444,0.0,0.4,0.3333333333333333,166.66666666666666
1416493,2024-03-06,2024,Rawalpindi Cricket Stadium,Karachi Kings,wickets 7,regular,Hasan Ali,Asif Yaqoob,RK Illingworth,118,10,4,53,16,Quetta Gladiators,121.0,3.0,7.0,49.0,0.0,Karachi Kings,0,-3.0,0.5,0.38636363636363635,0.7058823529411765,0.8,0.4,0.5,154.875
1416495,2024-03-07,2024,Rawalpindi Cricket Stadium,Islamabad United,wickets 5,regular,Faheem Ashraf,AG Wharf,RSA Palliyaguruge,150,7,16,38,32,Karachi Kings,151.0,5.0,10.0,47.0,23.0,Islamabad United,0,-1.0,0.39325842696629215,0.5263157894736842,0.2857142857142857,0.4,0.4,0.5,161.54347826086956
1416496,2024-03-08,2024,Rawalpindi Cricket Stadium,Peshawar Zalmi,runs 76,regular,Saim Ayub,AG Wharf,Asif Yaqoob,196,8,11,70,39,Peshawar Zalmi,120.0,10.0,9.0,56.0,7.0,Quetta Gladiators,1,76.0,0.5252525252525253,0.4942528735632184,0.5454545454545454,0.8,0.6,0.6363636363636364,172.0
1416497,2024-03-09,2024,"National Stadium, Karachi",Karachi Kings,wickets 3,regular,Irfan Khan,Rashid Riaz,RK Illingworth,177,5,8,44,52,Lahore Qalandars,179.0,7.0,7.0,58.0,46.0,Karachi Kings,0,-2.0,0.43478260869565216,0.3888888888888889,0.2777777777777778,0.2,0.2,0.5714285714285714,166.57692307692307
1416498,2024-03-10,2024,Rawalpindi Cricket Stadium,Islamabad United,wickets 3,regular,C Munro,Mohammad Asif,RSA Palliyaguruge,228,4,5,58,47,Multan Sultans,232.0,7.0,19.0,65.0,51.0,Islamabad United,0,-4.0,0.581081081081081,0.53125,0.5714285714285714,0.6,0.6,0.6,176.37209302325581
1416499,2024-03-10,2024,"National Stadium, Karachi",Quetta Gladiators,wickets 6,regular,Saud Shakeel,CB Gaffaney,Rashid Riaz,166,4,4,39,38,Lahore Qalandars,169.0,4.0,10.0,43.0,47.0,Quetta Gladiators,0,-3.0,0.43010752688172044,0.48863636363636365,0.5294117647058824,0.2,0.4,0.5,166.77358490566039
1416500,2024-03-11,2024,"National Stadium, Karachi",Peshawar Zalmi,runs 2,regular,Babar Azam,AG Wharf,Faisal Afridi,147,6,16,54,40,Peshawar Zalmi,145.0,5.0,7.0,44.0,39.0,Karachi Kings,1,2.0,0.53,0.3956043956043956,0.6842105263157895,0.8,0.4,0.5,172.44444444444446
1416501,2024-03-12,2024,"National Stadium, Karachi",Multan Sultans,runs 79,regular,Mohammad Rizwan,Rashid Riaz,RK Illingworth,185,4,7,43,53,Multan Sultans,106.0,10.0,5.0,46.0,0.0,Quetta Gladiators,1,79.0,0.5733333333333334,0.4943820224719101,0.6666666666666666,0.6,0.4,0.75,177.54545454545453
1416502,2024-03-14,2024,"National Stadium, Karachi",Multan Sultans,wickets 7,qualifier,Usama Mir,Aleem Dar,RK Illingworth,146,7,9,51,35,Peshawar Zalmi,147.0,3.0,9.0,45.0,28.0,Multan Sultans,0,-1.0,0.5346534653465347,0.5789473684210527,0.3333333333333333,0.8,0.6,0.5555555555555556,171.98181818181817
1416503,2024-03-15,2024,"National Stadium, Karachi",Islamabad United,runs 39,eliminator,Imad Wasim,Ahsan Raza,CB Gaffaney,174,9,10,51,37,Islamabad United,135.0,10.0,8.0,23.0,13.0,Quetta Gladiators,1,39.0,0.5360824742268041,0.4888888888888889,0.5,0.8,0.4,0.7777777777777778,159.47619047619048
1416504,2024-03-16,2024,"National Stadium, Karachi",Islamabad United,wickets 5,eliminator,Imad Wasim,Asif Yaqoob,RK Illingworth,185,5,2,59,45,Peshawar Zalmi,189.0,5.0,16.0,50.0,49.0,Islamabad United,0,-4.0,0.5294117647058824,0.5408163265306123,0.5217391304347826,0.6,0.8,0.5,171.51785714285714
1416505,2024-03-18,2024,"National Stadium, Karachi",Islamabad United,wickets 2,final,Imad Wasim,Ahsan Raza,CB Gaffaney,159,9,10,48,35,Multan Sultans,163.0,8.0,6.0,46.0,36.0,Islamabad United,0,-4.0,0.5844155844155844,0.5454545454545454,0.5333333333333333,0.6,0.8,0.8,177.7111111111111
1475238,2025-04-11,2025,Rawalpindi Cricket Stadium,Islamabad United,wickets 8,regular,JO Holder,Ahsan Raza,CM Brown,139,10,14,36,27,Lahore Qalandars,143.0,2.0,14.0,37.0,19.0,Islamabad United,0,-4.0,0.425531914893617,0.55,0.47368421052631576,0.2,1.0,0.5,166.75925925925927
1475240,2025-04-12,2025,"National Stadium, Karachi",Karachi Kings,wickets 4,regular,JM Vince,AG Wharf,Asif Yaqoob,234,3,22,63,74,Multan Sultans,236.0,6.0,7.0,76.0,48.0,Karachi Kings,0,-2.0,0.5769230769230769,0.391304347826087,0.5384615384615384,0.4,0.4,0.7272727272727273,177.30434782608697
1475239,2025-04-12,2025,Rawalpindi Cricket Stadium,Quetta Gladiators,runs 80,regular,Abrar Ahmed,Ahsan Raza,Rashid Riaz,216,3,7,65,58,Quetta Gladiators,136.0,10.0,6.0,45.0,0.0,Peshawar Zalmi,1,80.0,0.4835164835164835,0.5242718446601942,0.43478260869565216,0.2,0.6,0.375,153.75757575757575
1475241,2025-04-13,2025,Rawalpindi Cricket Stadium,Lahore Qalandars,runs 79,regular,Fakhar Zaman,Ahsan Raza,CM Brown,219,6,8,60,61,Lahore Qalandars,140.0,10.0,6.0,62.0,0.0,Quetta Gladiators,1,79.0,0.42105263157894735,0.4891304347826087,0.5,0.2,0.4,0.4,166.25454545454545
1475242,2025-04-14,2025,Rawalpindi Cricket Stadium,Islamabad United,runs 102,regular,Sahibzada Farhan,Aleem Dar,Nasir Hussain,243,5,13,73,55,Islamabad United,141.0,10.0,9.0,43.0,11.0,Peshawar Zalmi,1,102.0,0.5544554455445545,0.5192307692307693,0.5,1.0,0.4,0.5,159.8139534883721
1475243,2025-04-15,2025,"National Stadium, Karachi",Lahore Qalandars,runs 65,regular,Fakhar Zaman,Abdul Muqeet,PR Reiffel,201,6,6,44,48,Lahore Qalandars,136.0,10.0,9.0,39.0,34.0,Karachi Kings,1,65.0,0.4270833333333333,0.3978494623655914,0.2631578947368421,0.4,0.6,0.4444444444444444,167.19642857142858
1475244,2025-04-16,2025,Rawalpindi Cricket Stadium,Islamabad United,runs 47,regular,JO Holder,Ahsan Raza,CM Brown,202,6,8,62,64,Islamabad United,155.0,10.0,13.0,62.0,13.0,Multan Sultans,1,47.0,0.5588235294117647,0.569620253164557,0.5,1.0,0.4,0.5333333333333333,161.70454545454547
1475245,2025-04-18,2025,"National Stadium, Karachi",Karachi Kings,runs 56,regular,JM Vince,PR Reiffel,Tariq Rasheed,175,7,4,61,47,Karachi Kings,119.0,9.0,15.0,37.0,27.0,Quetta Gladiators,1,56.0,0.39361702127659576,0.4838709677419355,0.3333333333333333,0.4,0.4,0.2222222222222222,161.29787234042553
1475246,2025-04-19,2025,Rawalpindi Cricket Stadium,Peshawar Zalmi,runs 120,regular,Abdul Samad,Aleem Dar,CM Brown,227,7,10,69,66,Peshawar Zalmi,107.0,10.0,0.0,61.0,0.0,Multan Sultans,1,120.0,0.5142857142857142,0.5625,0.3125,0.2,0.4,0.5714285714285714,171.75438596491227
1475247,2025-04-20,2025,"National Stadium, Karachi",Islamabad United,wickets 6,regular,Shadab Khan,AG Wharf,Asif Yaqoob,128,7,11,41,36,Karachi Kings,129.0,4.0,9.0,48.0,13.0,Islamabad United,0,-1.0,0.4,0.5631067961165048,0.2727272727272727,0.6,1.0,0.2631578947368421,161.58333333333334
1475248,2025-04-21,2025,"National Stadium, Karachi",Karachi Kings,wickets 2,regular,Khushdil Shah,Faisal Afridi,PR Reiffel,147,8,10,27,36,Peshawar Zalmi,148.0,8.0,12.0,44.0,32.0,Karachi Kings,0,-1.0,0.5188679245283019,0.3958333333333333,0.7,0.2,0.4,0.45454545454545453,172.70689655172413
1475249,2025-04-22,2025,Multan Cricket Stadium,Multan Sultans,runs 33,regular,Yasir Khan,CM Brown,Rashid Riaz,228,5,3,79,45,Multan Sultans,195.0,9.0,12.0,58.0,40.0,Lahore Qalandars,1,33.0,0.5555555555555556,0.4329896907216495,0.5263157894736842,0.2,0.4,0.8461538461538461,178.51063829787233
1475250,2025-04-23,2025,Multan Cricket Stadium,Islamabad United,wickets 7,regular,AGS Gous,Ahsan Raza,CM Brown,168,5,4,48,34,Multan Sultans,171.0,3.0,3.0,69.0,18.0,Islamabad United,0,-3.0,0.5609756097560976,0.5673076923076923,0.47058823529411764,0.2,1.0,0.8571428571428571,179.54166666666666
1475251,2025-04-24,2025,"Gaddafi Stadium, Lahore",Peshawar Zalmi,wickets 7,regular,AS Joseph,AG Wharf,Asif Yaqoob,129,10,7,35,26,Lahore Qalandars,133.0,3.0,4.0,52.0,10.0,Peshawar Zalmi,0,-4.0,0.42857142857142855,0.514018691588785,0.42105263157894735,0.4,0.2,0.5238095238095238,167.78947368421052
1475252,2025-04-25,2025,"Gaddafi Stadium, Lahore",Quetta Gladiators,runs 5,regular,Abrar Ahmed,Nasir Hussain,PR Reiffel,142,10,4,45,16,Quetta Gladiators,137.0,8.0,5.0,51.0,35.0,Karachi Kings,1,5.0,0.4787234042553192,0.4020618556701031,0.631578947368421,0.2,0.6,0.5555555555555556,155.58823529411765
1475253,2025-04-26,2025,"Gaddafi Stadium, Lahore",Lahore Qalandars,wickets 5,regular,DJ Mitchell,Ahsan Raza,AG Wharf,185,3,6,39,57,Multan Sultans,186.0,5.0,13.0,45.0,39.0,Lahore Qalandars,0,-1.0,0.5542168674698795,0.42424242424242425,0.55,0.2,0.4,0.6363636363636364,179.30612244897958
1475254,2025-04-27,2025,"Gaddafi Stadium, Lahore",Quetta Gladiators,runs 64,regular,Faheem Ashraf,AG Wharf,Rashid Riaz,178,7,10,67,38,Quetta Gladiators,114.0,10.0,7.0,41.0,0.0,Peshawar Zalmi,1,64.0,0.4842105263157895,0.5185185185185185,0.4583333333333333,0.4,0.4,0.6,155.2
1475255,2025-04-29,2025,"Gaddafi Stadium, Lahore",Quetta Gladiators,wickets 10,regular,Khurram Shahzad,Ahsan Raza,Faisal Afridi,89,10,6,31,7,Multan Sultans,90.0,0.0,3.0,74.0,0.0,Quetta Gladiators,0,-1.0,0.5476190476190477,0.4895833333333333,0.6923076923076923,0.2,0.6,0.5833333333333334,179.42
1475256,2025-04-30,2025,"Gaddafi Stadium, Lahore",Lahore Qalandars,runs 88,regular,Sikandar Raza,Asif Yaqoob,PR Reiffel,209,6,13,56,64,Lahore Qalandars,121.0,10.0,2.0,49.0,7.0,Islamabad United,1,88.0,0.43,0.5714285714285714,0.45,0.6,1.0,0.5217391304347826,167.1206896551724
1475257,2025-05-01,2025,"Gaddafi Stadium, Lahore",Karachi Kings,runs 87,regular,JM Vince,AG Wharf,Rashid Riaz,204,4,13,65,60,Karachi Kings,117.0,10.0,10.0,53.0,0.0,Multan Sultans,1,87.0,0.3979591836734694,0.5411764705882353,0.42857142857142855,0.4,0.2,0.4444444444444444,160.89795918367346
1475258,2025-05-01,2025,"Gaddafi Stadium, Lahore",No result,no result,regular,,Faisal Afridi,PR Reiffel,111,3,5,67,0,Lahore Qalandars,,,,,,,0,,0.43564356435643564,0.5,0.5,0.6,0.5,0.5416666666666666,167.83050847457628
1475259,2025-05-02,2025,"Gaddafi Stadium, Lahore",Peshawar Zalmi,wickets 6,regular,Maaz Sadaqat,AG Wharf,Faisal Afridi,143,9,6,49,36,Islamabad United,147.0,4.0,15.0,40.0,7.0,Peshawar Zalmi,0,-4.0,0.5660377358490566,0.5137614678899083,0.52,0.8,0.4,0.23076923076923078,162.6
1475260,2025-05-03,2025,"Gaddafi Stadium, Lahore",Quetta Gladiators,wickets 2,regular,Hassan Nawaz,AG Wharf,Rashid Riaz,157,9,5,59,47,Islamabad United,159.0,8.0,7.0,53.0,42.0,Quetta Gladiators,0,-2.0,0.5607476635514018,0.4948453608247423,0.5263157894736842,0.6,0.6,0.21428571428571427,162.17391304347825
1475261,2025-05-04,2025,"Gaddafi Stadium, Lahore",Karachi Kings,wickets 4,regular,Irfan Khan,Ahsan Raza,AG Wharf,160,8,8,69,0,Lahore Qalandars,168.0,6.0,9.0,68.0,0.0,Karachi Kings,0,-8.0,0.43137254901960786,0.40404040404040403,0.3,0.4,0.6,0.52,166.88333333333333
1475262,2025-05-05,2025,Multan Cricket Stadium,Peshawar Zalmi,wickets 7,regular,Ahmed Daniyal,Abdul Muqeet,PR Reiffel,108,10,6,40,18,Multan Sultans,110.0,3.0,7.0,54.0,0.0,Peshawar Zalmi,0,-2.0,0.5348837209302325,0.5181818181818182,0.6470588235294118,0.2,0.6,0.8,177.64705882352942
1475263,2025-05-07,2025,Rawalpindi Cricket Stadium,Quetta Gladiators,runs 109,regular,RR Rossouw,Faisal Afridi,HDPK Dharmasena,263,3,18,63,67,Quetta Gladiators,154.0,10.0,6.0,53.0,40.0,Islamabad United,1,109.0,0.5,0.5555555555555556,0.5,0.8,0.4,0.4,155.83333333333334
1475264,2025-05-17,2025,Rawalpindi Cricket Stadium,Karachi Kings,runs 23,regular,DA Warner,Ahsan Raza,Asif Yaqoob,237,4,8,57,70,Karachi Kings,214.0,5.0,6.0,59.0,45.0,Peshawar Zalmi,1,23.0,0.41,0.5225225225225225,0.3333333333333333,0.6,0.6,0.42857142857142855,161.76
1475265,2025-05-18,2025,Rawalpindi Cricket Stadium,Quetta Gladiators,wickets 2,regular,Hassan Nawaz,Asif Yaqoob,Faisal Afridi,185,7,4,56,40,Multan Sultans,190.0,8.0,11.0,60.0,45.0,Quetta Gladiators,0,-5.0,0.5287356321839081,0.5050505050505051,0.6428571428571429,0.0,1.0,0.375,176.30769230769232
1475266,2025-05-18,2025,Rawalpindi Cricket Stadium,Lahore Qalandars,runs 26,regular,Salman Mirza,Ahsan Raza,Rashid Riaz,149,8,13,80,0,Lahore Qalandars,123.0,8.0,16.0,48.0,0.0,Peshawar Zalmi,1,26.0,0.42718446601941745,0.5178571428571429,0.4,0.4,0.6,0.5,166.7704918032787
1475267,2025-05-19,2025,Rawalpindi Cricket Stadium,Islamabad United,runs 79,regular,AD Hales,Faisal Afridi,Rashid Riaz,251,5,11,76,59,Islamabad United,172.0,10.0,8.0,61.0,22.0,Karachi Kings,1,79.0,0.5504587155963303,0.4158415841584158,0.7391304347826086,0.2,0.8,0.5294117647058824,162.06382978723406
1475268,2025-05-21,2025,"Gaddafi Stadium, Lahore",Quetta Gladiators,runs 30,qualifier,Faheem Ashraf,Aleem Dar,Asif Yaqoob,209,6,8,70,58,Quetta Gladiators,179.0,10.0,11.0,45.0,25.0,Islamabad United,1,30.0,0.51,0.5545454545454546,0.5238095238095238,1.0,0.2,0.6923076923076923,158.72972972972974
1475269,2025-05-22,2025,"Gaddafi Stadium, Lahore",Lahore Qalandars,wickets 6,eliminator,Abdullah Shafique,Faisal Afridi,Rashid Riaz,190,8,19,70,46,Karachi Kings,191.0,4.0,11.0,60.0,27.0,Lahore Qalandars,0,-1.0,0.4117647058823529,0.4326923076923077,0.6666666666666666,0.6,0.6,0.5454545454545454,163.23529411764707
1475270,2025-05-23,2025,"Gaddafi Stadium, Lahore",Lahore Qalandars,runs 95,qualifier,Salman Mirza,Asif Yaqoob,Faisal Afridi,202,8,12,58,52,Lahore Qalandars,107.0,10.0,11.0,33.0,0.0,Islamabad United,1,95.0,0.4380952380952381,0.5495495495495496,0.47619047619047616,0.6,0.2,0.5185185185185185,166.48387096774192
1475271,2025-05-25,2025,"Gaddafi Stadium, Lahore",Lahore Qalandars,wickets 6,final,MDKJ Perera,Asif Yaqoob,Rashid Riaz,201,9,6,57,46,Quetta Gladiators,204.0,4.0,8.0,56.0,61.0,Lahore Qalandars,0,-3.0,0.5148514851485149,0.44339622641509435,0.47368421052631576,1.0,0.6,0.7142857142857143,160.05263157894737
